"player_name","player_home_region","player_current_region","team_name","account_server","account_name","account_last_active"
"Spirit","KR","KR","Kwangdong Freecs","KR","clearlove1231","2022-08-24 00:27:01"
"Spirit","KR","KR","Kwangdong Freecs","KR","???? ???","2021-05-12 18:50:42"
"Spirit","KR","KR","Kwangdong Freecs","KR","87540851del","2019-06-25 11:34:35"
"Ssumday","NA","NA","100 Thieves","EUW","nangman topsolo","2021-10-14 21:19:48"
"Ssumday","NA","NA","100 Thieves","EUW","2021Worlds0001","2021-09-15 11:47:16"
"Ssumday","NA","NA","100 Thieves","KR","????","2022-06-07 14:35:25"
"Ssumday","NA","NA","100 Thieves","KR","12536080del","2019-10-29 22:13:42"
"Ssumday","NA","NA","100 Thieves","NA","Ssumdayday","2022-10-16 03:26:02"
"Stark","VT","VT","Team Flash","EUW","Armor Men","2018-05-15 09:17:03"
"Stark","VT","VT","Team Flash","EUW","l3abyKnight","2018-05-04 00:37:53"
"StarScreen","TR","TR","Istanbul Wild Cats","EUW","lol is good game","2022-11-02 19:04:17"
"StarScreen","TR","TR","Istanbul Wild Cats","EUW","SScreen","2022-03-16 19:11:43"
"StarScreen","TR","TR","Istanbul Wild Cats","EUW","MSI DUTY","2021-04-29 10:12:38"
"StarScreen","TR","TR","Istanbul Wild Cats","EUW","okay u are chovy","2020-08-22 06:51:36"
"StarScreen","TR","TR","Istanbul Wild Cats","EUW","sen ve ben","2020-08-21 19:49:33"
"StarScreen","TR","TR","Istanbul Wild Cats","KR","2960771135481792","2022-05-13 02:18:16"
"StarScreen","TR","TR","Istanbul Wild Cats","KR","FLAGGED 45598635","2022-04-29 22:45:58"
"StarScreen","TR","TR","Istanbul Wild Cats","NA","lSTARSCREENl","2022-10-02 19:42:33"
"StarScreen","TR","TR","Istanbul Wild Cats","NA","SMBkenzhu","2022-09-26 04:14:41"
"Steal","JP","JP","DetonatioN FocusMe","EUW","qqwwqqww","2021-10-13 22:48:22"
"Steal","JP","JP","DetonatioN FocusMe","EUW","qwer1234asdf","2021-05-11 11:15:26"
"Steal","JP","JP","DetonatioN FocusMe","EUW","Il1Il1","2019-11-04 00:00:00"
"Steal","JP","JP","DetonatioN FocusMe","KR","L1sure","2022-09-23 13:04:35"
"Steal","JP","JP","DetonatioN FocusMe","KR","2960772144203136","2022-05-13 15:58:19"
"Steal","JP","JP","DetonatioN FocusMe","KR","laets","2021-09-24 05:45:15"
"Steal","JP","JP","DetonatioN FocusMe","NA","qqqqqqqwerqwe","2022-09-27 18:57:35"
"stillnumb","TR","TR","Fenerbahçe Esports","EUW","TonyTonyChoppaa","2022-11-02 14:38:14"
"stillnumb","TR","TR","Fenerbahçe Esports","EUW","stillnumbb","2022-11-02 11:57:30"
"stillnumb","TR","TR","Fenerbahçe Esports","EUW","stillnumb","2022-10-31 13:57:21"
"stillnumb","TR","TR","Fenerbahçe Esports","EUW","PURUSU URUTORAA","2020-08-19 23:28:05"
"Stixxay","NA","NA","Golden Guardians","NA","IPlayYouListen","2022-10-19 19:09:10"
"Stixxay","NA","NA","Golden Guardians","NA","Stixxay","2022-01-05 02:37:42"
"Stixxay","NA","NA","Golden Guardians","NA","017cnFI3a1","2017-05-26 07:46:59"
"Straight","LLA","LLA","Team Aze","KR","2960772828603808","2022-05-14 02:16:06"
"Sty1e","VT","VT","GAM Esports","NA","son7goku","2022-10-15 15:13:32"
"Sudal","KR","KR","Hanwha Life Esports","EUW","La Plata Otter","2021-10-15 18:18:02"
"Sudal","KR","KR","Hanwha Life Esports","EUW","La Plata Otter","2021-09-28 10:23:45"
"Summit","KR","CN","FunPlus Phoenix","KR","FPX Summ1t","2022-10-31 10:49:50"
"Summit","KR","CN","FunPlus Phoenix","KR","95600174del","2021-01-13 17:24:41"
"Summit","KR","CN","FunPlus Phoenix","KR","SB ??","2020-01-09 09:56:10"
"Summit","KR","CN","FunPlus Phoenix","NA","itmmus","2022-04-29 07:03:46"
"Sw0rd","KR","KR","Fredit BRION","EUW","NECKMINEM","2019-11-04 00:00:00"
"Sw0rd","KR","KR","Fredit BRION","KR","???","2022-11-02 16:58:57"
"SwordArt","PCS","CN","Weibo Gaming","EUW","FW Schwertkunst","2018-05-18 10:13:16"
"SwordArt","PCS","CN","Weibo Gaming","KR","SwordArt77777","2022-10-27 15:46:20"
"SwordArt","PCS","CN","Weibo Gaming","KR","3253276del","2020-12-14 13:55:44"
"SwordArt","PCS","CN","Weibo Gaming","KR","6140824del","2018-12-16 08:26:19"
"SwordArt","PCS","CN","Weibo Gaming","NA","TSMFTX SwordArt7","2021-08-22 17:40:00"
"Tabe","CN","CN","Royal Never Give Up","EUW","asdasdadsvnk","2021-09-30 08:46:35"
"Taeyoon","KR","KR","DRX","KR","???? ??","2022-11-02 12:07:27"
"Taki","VT","VT","Saigon Buffalo","KR","2960773026637408","2022-05-24 02:34:19"
"Taki","VT","VT","Saigon Buffalo","KR","2960771072918944","2022-04-30 08:42:37"
"Taki","VT","VT","Saigon Buffalo","NA","mot doi binh an","2022-10-03 14:26:21"
"Tally","OCE","OCE","Chiefs Esports Club","EUW","Bomb Devil","2021-09-30 19:28:53"
"Tally","OCE","OCE","Chiefs Esports Club","NA","CHF Taco","2022-09-29 02:17:24"
"Tally","OCE","OCE","Chiefs Esports Club","NA","Mythic 7","2022-09-23 00:38:38"
"Tally","OCE","OCE","Chiefs Esports Club","NA","FLAGGED 45829066","2022-09-14 12:30:06"
"Targamas","EU","EU","G2 Esports","EUW","Targamas","2022-11-02 21:01:59"
"Targamas","EU","EU","G2 Esports","EUW","Targamas","2022-04-22 16:17:49"
"Targamas","EU","EU","G2 Esports","EUW","Grizzly Hills","2022-01-23 05:24:09"
"Targamas","EU","EU","G2 Esports","KR","2960771459171456","2022-05-23 15:50:40"
"Targamas","EU","EU","G2 Esports","KR","Grizzly Hills","2022-05-04 09:00:03"
"Targamas","EU","EU","G2 Esports","KR","FLAGGED 42469983","2022-04-30 02:03:00"
"Targamas","EU","EU","G2 Esports","NA","EVOLVE5555","2022-10-08 18:30:42"
"Targamas","EU","EU","G2 Esports","NA","EVOLVE5555","2022-10-02 06:03:03"
"Targamas","EU","EU","G2 Esports","NA","EVOLVE5555","2022-10-02 06:03:03"
"Tarzan","KR","CN","LNG Esports","EUW","LngLng","2021-10-17 21:13:14"
"Tarzan","KR","CN","LNG Esports","EUW","GRFGRFGRFGRFGRF","2019-11-04 00:00:00"
"Tarzan","KR","CN","LNG Esports","EUW","GRFGRF","2019-10-09 10:18:15"
"Tarzan","KR","CN","LNG Esports","KR","axczsdasd","2022-11-01 14:35:39"
"Tarzan","KR","CN","LNG Esports","KR","? ?","2022-09-01 17:35:24"
"Tarzan","KR","CN","LNG Esports","KR","Tar2an","2022-08-07 17:38:42"
"Tarzan","KR","CN","LNG Esports","KR","2639437926827392","2021-09-21 18:35:01"
"Tarzan","KR","CN","LNG Esports","KR","jgggggg","2020-01-08 13:37:25"
"Tarzan","KR","CN","LNG Esports","KR","QQQQQQQQQQQQ","2019-01-04 03:40:56"
"Teacherma","CN","CN","Team World Elite","KR","95260216del","2020-12-10 05:31:25"
"Teacherma","CN","CN","Team World Elite","KR","MuteAll11","2020-02-02 13:52:02"
"Teddy","KR","KR","Kwangdong Freecs","EUW","JlN SUNG Park","2021-10-29 21:00:05"
"Teddy","KR","KR","Kwangdong Freecs","EUW","2021Worlds0141","2021-09-27 20:46:44"
"Teddy","KR","KR","Kwangdong Freecs","EUW","iVCTrw7RsfmvmIEw","2019-11-02 22:27:18"
"Teddy","KR","KR","Kwangdong Freecs","EUW","ad22","2019-10-09 09:10:34"
"Teddy","KR","KR","Kwangdong Freecs","KR","??park","2022-11-02 12:37:50"
"Teddy","KR","KR","Kwangdong Freecs","KR","ecrrd","2022-10-29 17:07:16"
"Teddy","KR","KR","Kwangdong Freecs","KR","SKT T1 Teddy","2019-09-03 07:55:09"
"Teddy","KR","KR","Kwangdong Freecs","KR","VV5tg4tMjMOjVKPv","2018-01-09 22:54:23"
"Teeen","CN","CN","ThunderTalk Gaming","KR","2639434431374752","2021-06-05 08:10:50"
"Teroor","RU","RU","One Breath Gaming","EUW","Teroor","2020-12-19 22:00:16"
"TheShy","KR","CN","Weibo Gaming","EUW","Ubo7uS3yheWiHvYz","2019-11-01 19:16:57"
"TheShy","KR","CN","Weibo Gaming","KR","KcNco","2022-10-31 14:28:09"
"TheShy","KR","CN","Weibo Gaming","KR","??????","2022-10-27 16:36:52"
"TheShy","KR","CN","Weibo Gaming","KR","The shy","2022-09-14 12:56:23"
"TheShy","KR","CN","Weibo Gaming","KR","henrenzhenderen","2022-05-31 14:38:02"
"TheShy","KR","CN","Weibo Gaming","KR","torong2","2022-04-07 00:42:16"
"TheShy","KR","CN","Weibo Gaming","KR","????????","2022-01-12 15:38:37"
"TheShy","KR","CN","Weibo Gaming","KR","2639432097637440","2021-09-30 13:36:30"
"TheShy","KR","CN","Weibo Gaming","KR","95150229del","2020-07-28 12:48:42"
"TheShy","KR","CN","Weibo Gaming","KR","95250221del","2020-07-11 19:45:55"
"Thinkcard","NA","NA","Dignitas","EUW","vRvwljejMz37w4gB","2019-11-04 00:00:00"
"Tian","CN","CN","Top Esports","EUW","sejun1","2021-10-14 10:26:41"
"Tian","CN","CN","Top Esports","EUW","EU funny game","2019-11-10 09:09:25"
"Tian","CN","CN","Top Esports","EUW","Lucky dog nine","2019-10-05 23:55:48"
"Tian","CN","CN","Top Esports","KR","n1ka","2022-07-11 18:28:25"
"Tian","CN","CN","Top Esports","KR","ziyou","2022-06-16 18:39:57"
"Tian","CN","CN","Top Esports","KR","2639431369508448","2022-01-03 06:04:52"
"Tian","CN","CN","Top Esports","KR","95140215del","2021-01-15 15:42:18"
"Tian","CN","CN","Top Esports","KR","mymx","2019-12-13 08:12:06"
"Tian","CN","CN","Top Esports","KR","WSY de Daddy","2019-05-24 01:09:11"
"Tian","CN","CN","Top Esports","NA","Last Breathe 12","2022-10-15 05:05:13"
"Tinowns","BR","BR","LOUD","BR","LOUD tinowns2","2022-11-02 21:28:03"
"Tinowns","BR","BR","LOUD","BR","tinowns","2022-06-02 04:25:55"
"Tinowns","BR","BR","LOUD","BR","tinowns2","2020-01-12 22:30:57"
"Tinowns","BR","BR","LOUD","EUW","tinowns2","2021-11-01 00:29:42"
"Tinowns","BR","BR","LOUD","EUW","MSI KDA PLAYER","2021-05-05 00:55:28"
"Tinowns","BR","BR","LOUD","EUW","YEXGDSXB","2021-04-29 21:05:24"
"Tinowns","BR","BR","LOUD","KR","tinowns2","2019-11-04 00:00:00"
"Tinowns","BR","BR","LOUD","NA","PUNHETIN IS BACK","2022-10-02 05:19:56"
"TitaN","BR","BR","RED Canids","BR","TitaN","2022-11-02 22:10:24"
"TitaN","BR","BR","RED Canids","EUW","RED 7itaN","2021-10-08 02:01:54"
"TitaN","BR","BR","RED Canids","EUW","11122233344544","2018-05-07 01:29:33"
"TitaN","BR","BR","RED Canids","KR","2960771619268448","2022-05-14 08:57:51"
"TitaN","BR","BR","RED Canids","KR","Esquece fio","2022-04-30 02:57:41"
"TitaN","BR","BR","RED Canids","KR","Lasthitmagic","2018-10-03 06:11:44"
"TitaN","BR","BR","RED Canids","KR","NYC 1","2018-09-17 17:25:39"
"TNS","PCS","PCS","Beyond Gaming","KR","2654325087863840","2022-01-12 18:27:19"
"Topoon","KR","OCE","Chiefs Esports Club","EUW","Richard Su","2019-11-04 00:00:00"
"Topoon","KR","OCE","Chiefs Esports Club","EUW","Dragku","2019-09-20 19:49:00"
"Topoon","KR","OCE","Chiefs Esports Club","NA","Mitch9","2022-10-01 20:17:24"
"Topoon","KR","OCE","Chiefs Esports Club","NA","iktRL668M3M2Wl4r","2022-09-14 12:29:52"
"Treatz","EU","EU","SK Gaming","EUW","boba dopa","2022-06-12 13:25:35"
"Treatz","EU","EU","SK Gaming","EUW","SK Treatz","2021-05-14 19:37:01"
"Treatz","EU","EU","SK Gaming","EUW","chenmo66","2019-01-01 16:17:38"
"Treatz","EU","EU","SK Gaming","NA","TSM Treatz","2020-09-06 06:07:57"
"Treatz","EU","EU","SK Gaming","NA","IkeaSmurfer","2020-09-06 05:08:21"
"Truklax","EU","BR","Netshoes Miners","EUW","osso do decay","2022-03-13 19:38:44"
"Truklax","EU","BR","Netshoes Miners","EUW","Truklax","2021-01-03 00:29:03"
"Trymbi","EU","EU","Rogue","EUW","Trymbi","2022-09-30 18:13:28"
"Trymbi","EU","EU","Rogue","EUW","Zadymiarz Adi","2022-09-26 21:49:36"
"Trymbi","EU","EU","Rogue","EUW","AdiTheGoodGuy","2022-06-14 18:11:54"
"Trymbi","EU","EU","Rogue","EUW","2021Worlds0054","2021-10-30 20:19:39"
"Trymbi","EU","EU","Rogue","EUW","2021Worlds0055","2021-10-10 12:14:21"
"Trymbi","EU","EU","Rogue","EUW","2021Worlds0055","2021-09-20 20:33:58"
"Trymbi","EU","EU","Rogue","NA","trymbibymbi","2022-10-20 17:21:45"
"Trymbi","EU","EU","Rogue","NA","NA SuperAZE","2022-10-02 15:28:55"
"Tussle","KR","JP","Fukuoka SoftBank Hawks gaming","KR","Velchanos","2022-07-24 04:48:13"
"Tussle","KR","JP","Fukuoka SoftBank Hawks gaming","KR","yonezu kensii","2019-01-21 05:24:03"
"Tutsz","BR","BR","Flamengo Los Grandes","BR","Tutsz","2022-11-02 20:24:43"
"Tutsz","BR","BR","Flamengo Los Grandes","KR","2891407696045152","2022-05-16 16:09:45"
"Typhoon","TR","TR","Dark Passage","EUW","Tmonrein Mental","2022-10-26 17:16:23"
"Typhoon","TR","TR","Dark Passage","EUW","M34ND4APES","2021-01-07 18:45:29"
"Ucal","KR","CN","ThunderTalk Gaming","KR","ucal","2022-11-02 15:30:27"
"Ucal","KR","CN","ThunderTalk Gaming","KR","ucal3","2022-08-12 15:51:27"
"Ucal","KR","CN","ThunderTalk Gaming","KR","Ucallllll","2019-06-12 11:17:15"
"UmTi","KR","KR","Fredit BRION","KR","Fredit BRION","2022-10-31 12:29:12"
"UmTi","KR","KR","Fredit BRION","KR","See u AG","2022-10-24 07:52:28"
"UmTi","KR","KR","Fredit BRION","KR","Doing Crazy BRO","2022-07-04 17:46:39"
"UmTi","KR","KR","Fredit BRION","KR","Since170118","2019-12-16 08:34:53"
"UmTi","KR","KR","Fredit BRION","KR","12056399del","2019-11-04 00:00:00"
"UmTi","KR","KR","Fredit BRION","KR","?? RP???TnT","2018-01-09 05:28:47"
"Umut","TR","TR","5 Ronin","EUW","111111q","2022-11-01 18:54:36"
"Umut","TR","TR","5 Ronin","EUW","vvvbbb","2021-01-07 13:25:22"
"Umut","TR","TR","5 Ronin","EUW","hwzumqezya","2019-11-04 00:00:00"
"UNF0RGIVEN","EU","EU","MAD Lions","EUW","UNFORGIVE?","2022-09-16 00:07:45"
"UNF0RGIVEN","EU","EU","MAD Lions","EUW","Unforgiven 7","2022-09-07 15:47:14"
"UNF0RGIVEN","EU","EU","MAD Lions","EUW","MAD Unforgiven","2022-09-06 22:37:04"
"UNF0RGIVEN","EU","EU","MAD Lions","EUW","moonstone3","2022-07-30 20:41:09"
"UNF0RGIVEN","EU","EU","MAD Lions","EUW","8 5 1 0","2022-05-12 04:08:12"
"UNF0RGIVEN","EU","EU","MAD Lions","EUW","Unforgiven 43735","2021-11-21 13:49:54"
"UNF0RGIVEN","EU","EU","MAD Lions","EUW","Unforgiven 63451","2021-11-07 23:32:50"
"UNF0RGIVEN","EU","EU","MAD Lions","EUW","Triangle Offense","2021-09-09 19:07:57"
"UNF0RGIVEN","EU","EU","MAD Lions","EUW","IlIlIlIlIllIlIl","2021-04-30 22:24:51"
"UNF0RGIVEN","EU","EU","MAD Lions","NA","IllIIIllllIIII","2022-10-04 02:47:01"
"UNF0RGIVEN","EU","EU","MAD Lions","NA","mexico uwu","2022-09-27 14:51:39"
"Unified","PCS","PCS","PSG Talon","EUW","2021Worlds0076","2021-10-16 21:16:38"
"Unified","PCS","PCS","PSG Talon","EUW","Good guy1","2019-11-04 00:00:00"
"Unified","PCS","PCS","PSG Talon","KR","????? ??","2022-09-24 03:28:20"
"Unified","PCS","PCS","PSG Talon","KR","2960772596843552","2022-05-02 17:53:20"
"Unified","PCS","PCS","PSG Talon","KR","2654328260592768","2021-12-29 08:12:39"
"Unified","PCS","PCS","PSG Talon","KR","95501444del","2021-01-09 08:42:38"
"Unified","PCS","PCS","PSG Talon","KR","Number8 AD","2018-01-10 05:04:06"
"Upset","EU","EU","Fnatic","EUW","Satoru Gojo03","2022-11-02 18:26:04"
"Upset","EU","EU","Fnatic","EUW","FNC Upset222","2022-07-24 21:12:28"
"Upset","EU","EU","Fnatic","EUW","FNC Upset22","2022-07-21 18:03:33"
"Upset","EU","EU","Fnatic","EUW","Meruem12","2022-01-26 12:50:51"
"Upset","EU","EU","Fnatic","EUW","DPMGODX1","2022-01-22 14:54:23"
"Upset","EU","EU","Fnatic","EUW","FNC Upset13","2021-09-26 23:53:29"
"Upset","EU","EU","Fnatic","EUW","F?C Upset","2021-05-25 10:17:16"
"Upset","EU","EU","Fnatic","EUW","F?C Upset","2021-03-20 22:06:43"
"Upset","EU","EU","Fnatic","EUW","DPMGODX","2021-02-01 11:35:28"
"Upset","EU","EU","Fnatic","EUW","illumi zoldyck1","2020-07-18 20:35:38"
"Upset","EU","EU","Fnatic","EUW","killua zoldyck1","2020-04-27 19:42:20"
"Upset","EU","EU","Fnatic","EUW","Mfbtskldffh","2020-02-09 13:53:43"
"Upset","EU","EU","Fnatic","EUW","I2sabkeeXUpw9uKZ","2019-11-04 00:00:00"
"Upset","EU","EU","Fnatic","NA","THINKPOSITIVE03","2022-10-12 22:29:41"
"Vahvel","BR","BR","LOUD","NA","aham sei","2022-10-03 05:39:19"
"Veigar v2","EU","NA","Cloud9","EUW","C9 Veigar V2","2022-11-02 20:15:46"
"Veigar v2","EU","NA","Cloud9","EUW","C9 Veigar","2022-10-28 15:50:01"
"Veigar v2","EU","NA","Cloud9","EUW","C9L9","2022-09-29 21:38:49"
"Veigar v2","EU","NA","Cloud9","EUW","VeigarV2testacc","2021-04-20 23:01:50"
"Vetheo","EU","EU","Misfits Gaming","EUW","LFT MID","2022-11-03 00:47:02"
"Vetheo","EU","EU","Misfits Gaming","EUW","Vetheo1","2022-03-02 23:01:19"
"Vetheo","EU","EU","Misfits Gaming","EUW","msfchovy1","2021-10-02 23:37:01"
"Vetheo","EU","EU","Misfits Gaming","EUW","PPDYHGEJ","2021-09-27 14:12:39"
"Vetheo","EU","EU","Misfits Gaming","EUW","PPDYHGEJ","2021-03-08 12:54:40"
"Vetheo","EU","EU","Misfits Gaming","EUW","Killua9z","2021-02-16 21:31:17"
"Vetheo","EU","EU","Misfits Gaming","EUW","2VRBeFGqv9igdry1","2021-01-22 22:21:56"
"Vetheo","EU","EU","Misfits Gaming","EUW","AVétheo","2020-09-27 17:38:57"
"Vetheo","EU","EU","Misfits Gaming","KR","2966567310910496","2022-05-18 19:32:08"
"Vetheo","EU","EU","Misfits Gaming","KR","2825123827942688","2021-11-21 15:49:55"
"Vetheo","EU","EU","Misfits Gaming","NA","LEC Tourist","2022-10-12 04:51:24"
"VicLa","KR","KR","KT Rolster","KR","KT VicLa","2022-11-02 19:48:30"
"View","CN","CN","Team World Elite","KR","???? ??","2022-10-31 17:46:32"
"View","CN","CN","Team World Elite","KR","2639442838873152","2022-01-12 12:21:59"
"View","CN","CN","Team World Elite","KR","mean to you","2021-01-20 18:46:04"
"View","CN","CN","Team World Elite","KR","qnbz","2020-09-16 14:54:13"
"Viper","KR","CN","EDward Gaming","EUW","Víþer","2021-11-05 21:18:54"
"Viper","KR","CN","EDward Gaming","EUW","2021Worlds0108","2021-09-28 10:13:19"
"Viper","KR","CN","EDward Gaming","EUW","m9An1Q2iRKGqC0G5","2019-11-04 00:00:00"
"Viper","KR","CN","EDward Gaming","EUW","J1HUIV","2019-10-09 11:23:19"
"Viper","KR","CN","EDward Gaming","KR","pzxvp","2022-09-25 17:33:27"
"Viper","KR","CN","EDward Gaming","KR","viper3","2022-09-22 18:09:39"
"Viper","KR","CN","EDward Gaming","KR","2639435808802272","2021-08-01 09:16:41"
"Viper","KR","CN","EDward Gaming","KR","smile mama","2020-01-12 05:47:59"
"Viper","KR","CN","EDward Gaming","KR","Bot01","2020-01-05 15:23:41"
"Viper","KR","CN","EDward Gaming","KR","Viscose","2019-01-05 10:19:03"
"Viper","KR","CN","EDward Gaming","NA","1697865","2022-10-23 06:14:24"
"Vizicsacsi","EU","EU","Astralis","EUW","Vizícsacsi","2022-11-02 19:04:55"
"Vizicsacsi","EU","EU","Astralis","EUW","ThorfinKarIsefni","2021-09-30 18:26:26"
"Vizicsacsi","EU","EU","Astralis","EUW","zBbHtgK9uY7pjnP2","2019-01-16 16:56:11"
"Vizicsacsi","EU","EU","Astralis","KR","Vizicsacsi","2017-05-25 14:39:19"
"Vsta","KR","KR","Hanwha Life Esports","EUW","wow cold","2021-10-19 22:36:21"
"Vsta","KR","KR","Hanwha Life Esports","KR","vsta0","2022-11-02 14:47:29"
"Vsta","KR","KR","Hanwha Life Esports","KR","Vsta1","2022-11-02 11:43:24"
"Vulcan","NA","NA","Evil Geniuses","EUW","euw tourist","2021-10-24 14:08:02"
"Vulcan","NA","NA","Evil Geniuses","EUW","pabl0 picass0","2021-05-18 11:43:31"
"Vulcan","NA","NA","Evil Geniuses","EUW","CKWYZPHP","2021-04-29 19:40:26"
"Vulcan","NA","NA","Evil Geniuses","EUW","C9 VULCANN","2020-12-04 20:40:25"
"Vulcan","NA","NA","Evil Geniuses","EUW","LAFLAMME 01","2019-11-04 00:00:00"
"Vulcan","NA","NA","Evil Geniuses","EUW","LAFLAMME 01","2019-09-14 20:29:10"
"Vulcan","NA","NA","Evil Geniuses","KR","2891408120358432","2022-05-28 14:46:49"
"Vulcan","NA","NA","Evil Geniuses","KR","2960771847153568","2022-05-26 08:19:42"
"Vulcan","NA","NA","Evil Geniuses","KR","2960769870235104","2022-04-29 09:33:52"
"Vulcan","NA","NA","Evil Geniuses","KR","C9 VULCAN","2020-01-15 10:08:34"
"Vulcan","NA","NA","Evil Geniuses","NA","VULCAN10","2022-11-02 03:11:25"
"Vulcan","NA","NA","Evil Geniuses","NA","VLCNN","2022-01-17 03:24:51"
"Vulcan","NA","NA","Evil Geniuses","NA","GOOD FINGERS","2020-02-04 08:08:05"
"Vulcan","NA","NA","Evil Geniuses","NA","C9 Vulcan","2019-12-14 03:42:05"
"Wadid","KR","LLA","All Knights","EUW","Wadidi","2017-08-12 21:21:58"
"Wadid","KR","LLA","All Knights","EUW","hols7","2017-08-06 04:10:32"
"Wadid","KR","LLA","All Knights","EUW","lIlIlllIlIlIllIl","2017-05-26 03:58:12"
"Wadid","KR","LLA","All Knights","KR","Wadid","2022-11-01 14:12:21"
"Wadid","KR","LLA","All Knights","KR","G2 LeeGukJong","2018-10-28 04:14:22"
"Wadid","KR","LLA","All Knights","KR","Wadid","2018-09-26 10:36:33"
"Wadid","KR","LLA","All Knights","KR","G2 Wadid","2018-05-31 12:25:43"
"Wadid","KR","LLA","All Knights","NA","CQ83JA8qMbW1Puht","2019-11-04 00:00:00"
"Wako","PCS","PCS","Beyond Gaming","EUW","udontwnatwinQQ","2019-11-04 00:00:00"
"Wako","PCS","PCS","Beyond Gaming","KR","10723566del","2019-11-04 00:00:00"
"Wako","PCS","PCS","Beyond Gaming","KR","vcccccc","2019-01-13 06:16:18"
"Wako","PCS","PCS","Beyond Gaming","KR","Teabu pc","2018-11-17 01:54:27"
"Wako","PCS","PCS","Beyond Gaming","NA","Good bye ny","2022-09-26 23:35:13"
"Wako","PCS","PCS","Beyond Gaming","NA","Help im 80fps","2022-09-26 23:03:30"
"Wayward","CN","CN","Top Esports","KR","Permaban12094472","2022-09-25 12:02:41"
"Wayward","CN","CN","Top Esports","KR","wu wang xin an","2022-07-08 20:32:44"
"Wayward","CN","CN","Top Esports","KR","waywardzz","2022-05-25 20:17:11"
"Wayward","CN","CN","Top Esports","KR","man man lai","2021-07-27 16:20:34"
"Wayward","CN","CN","Top Esports","NA","2022do my best","2022-10-15 06:52:21"
"Wei","CN","CN","Royal Never Give Up","EUW","2021Worlds","2021-10-22 22:18:30"
"Wei","CN","CN","Royal Never Give Up","EUW","qwezxcvbnm","2021-05-23 10:13:52"
"Wei","CN","CN","Royal Never Give Up","EUW","HJKHSZGT","2021-04-28 12:34:28"
"Wei","CN","CN","Royal Never Give Up","KR","SMB heixiaohu","2022-09-23 15:59:52"
"Wei","CN","CN","Royal Never Give Up","KR","2639440748750208","2022-01-12 05:38:15"
"Wei","CN","CN","Royal Never Give Up","KR","95140224del","2021-01-16 05:20:35"
"Wei","CN","CN","Royal Never Give Up","KR","3730692del","2020-08-30 06:47:47"
"Wei","CN","CN","Royal Never Give Up","NA","SMBBMS","2022-10-20 01:50:34"
"Weiwei","CN","CN","Bilibili Gaming","KR","?????","2022-10-29 14:54:31"
"Weiwei","CN","CN","Bilibili Gaming","KR","Tommy Shelby","2022-09-01 12:53:17"
"Weiwei","CN","CN","Bilibili Gaming","KR","2639439711897152","2022-01-12 16:06:14"
"Weiwei","CN","CN","Bilibili Gaming","KR","95330229del","2021-01-17 12:35:22"
"Weiwei","CN","CN","Bilibili Gaming","KR","xiabanle","2019-12-29 19:13:07"
"WhiteKnight","EU","EU","KOI","EUW","WhiteKnight108","2022-11-01 15:03:19"
"WhiteKnight","EU","EU","KOI","EUW","ittaMoretnA","2021-06-28 00:09:33"
"WhiteLotus","LLA","LLA","Infinity eSports","EUW","TIAGO PZK","2021-10-06 16:05:09"
"WhiteLotus","LLA","LLA","Infinity eSports","EUW","EL GHOST PA","2021-05-10 23:53:47"
"WhiteLotus","LLA","LLA","Infinity eSports","EUW","xXplayer69420Xx","2018-05-05 09:50:23"
"WhiteLotus","LLA","LLA","Infinity eSports","NA","XxXELMATADORXxX","2021-09-24 06:26:19"
"Willer","KR","KR","Hanwha Life Esports","EUW","White Whales","2021-10-22 23:00:16"
"Willer","KR","KR","Hanwha Life Esports","KR","HLE Willer","2022-11-02 16:48:51"
"Wizer","KR","BR","KaBuM! e-Sports","KR","likewizer","2021-12-23 12:36:49"
"Wolf","KR","KR","T1","BR","DoYouKnowPsy","2017-05-26 00:11:49"
"Wolf","KR","KR","T1","EUW","BucheonStation","2019-11-04 00:00:00"
"Wolf","KR","KR","T1","KR","???????","2022-08-22 20:37:43"
"Wolf","KR","KR","T1","KR","SKT T1 WoIf","2021-12-09 09:12:55"
"Wolf","KR","KR","T1","NA","LA Kimchi","2017-05-26 09:04:48"
"Wos","BR","BR","Vorax Liberty","BR","Little Wos","2022-11-02 21:33:04"
"Wos","BR","BR","Vorax Liberty","BR","rtbf211934286","2019-11-04 00:00:00"
"Wos","BR","BR","Vorax Liberty","KR","Mc da leste","2018-10-02 22:46:46"
"Wunder","EU","EU","Fnatic","EUW","skævepatter","2022-10-16 19:39:45"
"Wunder","EU","EU","Fnatic","EUW","Doublebeef","2022-09-23 14:38:04"
"Wunder","EU","EU","Fnatic","EUW","Wafflebrother","2019-02-04 20:51:12"
"Wunder","EU","EU","Fnatic","EUW","Wunderwear","2018-04-28 17:30:56"
"Wunder","EU","EU","Fnatic","KR","TheOutgoing","2019-05-05 03:02:07"
"Wunder","EU","EU","Fnatic","KR","G2 Sejong","2018-10-26 23:09:35"
"Wunder","EU","EU","Fnatic","NA","iamsingedotp","2022-10-13 03:06:03"
"Wunder","EU","EU","Fnatic","NA","soloqoverscrims","2022-09-27 21:39:32"
"Xerxe","EU","EU","Astralis","EUW","Sir Doge Gold","2020-03-22 13:16:19"
"Xerxe","EU","EU","Astralis","EUW","absconsus","2020-02-29 22:09:57"
